request_id,strategy_name,workload_name,task_type,prompt_token_len,target_output_tokens,arrival_time,send_time,ttft_s,e2e_s,output_tokens,tokens_per_second,status,error,kv_cache_usage_pct,num_waiting_seqs,num_running_seqs,num_preemptions,num_preemptions_delta,spec_draft_acceptance_rate,spec_decode_efficiency,ttfb_s,itl_mean_ms,itl_p50_ms,itl_p95_ms,itl_max_ms,completion_ratio,rate_label,effective_rps
chat_0000,baseline_full_fp16_tp1,chat,chat,128,64,0.5100301436374005,1782503547.1298847,0.12876089199562557,2.1913437680050265,64,31.029056211222176,ok,,0.0,0,0,0,0,0.0,0.0,0.12869787099771202,32.71303253963457,28.595912997843698,62.124535004841164,80.10653100791387,1.0,low,2.0
chat_0003,baseline_full_fp16_tp1,chat,chat,256,64,0.8097996880313094,1782503547.428591,0.11348913999972865,2.035368713986827,64,33.300733753690245,ok,,0.0,0,0,0,0,0.0,0.0,0.11347590998047963,30.483431603190386,28.60193300875835,57.201136980438605,76.51852301205508,1.0,low,2.0
chat_0001,baseline_full_fp16_tp1,chat,chat,128,128,0.5226945631587699,1782503547.1414378,0.1448078769899439,5.3099563749856316,128,24.781475314730994,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.14477396599249914,40.63286418901888,28.792967001209036,80.06244999705814,664.6786429919302,1.0,low,2.0
chat_0006,baseline_full_fp16_tp1,chat,chat,512,64,3.1548265786103373,1782503549.7752788,0.2355826540151611,3.221990898018703,64,21.430425705697356,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.23555453401058912,47.35992619045271,32.06661800504662,80.97338301013224,664.6313329983968,1.0,low,2.0
chat_0009,baseline_full_fp16_tp1,chat,chat,1024,64,3.489450949215545,1782503550.1083107,0.4820404490164947,3.203931216005003,64,23.513067010697643,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.48201984801562503,43.13902923789259,32.10615800344385,81.82048599701375,319.1373070003465,1.0,low,2.0
chat_0012,baseline_full_fp16_tp1,chat,chat,128,64,3.9782142629686876,1782503550.59759,0.2761492069985252,2.715266403014539,64,26.239001596370944,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.27611306600738317,38.64291290492041,32.21435999148525,76.93674901383929,201.59737198264338,1.0,low,2.0
chat_0004,baseline_full_fp16_tp1,chat,chat,256,128,1.4765960244353509,1782503548.096068,0.10210976999951527,5.37510931500583,128,24.27460858046532,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.10208146899822168,41.4941860078724,31.127872003708035,81.03238401236013,664.7485139837954,1.0,low,2.0
chat_0015,baseline_full_fp16_tp1,chat,chat,256,64,5.007470725283015,1782503551.6277738,0.12137885298579931,2.550115485995775,64,26.35114863017637,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.12135086298803799,38.50008828596892,32.16626899666153,81.74604500527494,201.80620599421673,1.0,low,2.0
chat_0007,baseline_full_fp16_tp1,chat,chat,512,128,3.20030278091362,1782503549.8192728,0.2204724850016646,6.099687729991274,128,21.77161316029113,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.2204431850113906,46.26370697625084,32.20622998196632,98.89870500774123,664.7327939863317,1.0,low,2.0
chat_0018,baseline_full_fp16_tp1,chat,chat,512,64,6.405757335028856,1782503553.0247939,0.24735912602045573,2.959347765019629,64,23.598918918634713,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.24732953601051122,42.99340817461988,32.22641997854225,87.76055899215862,383.0133030132856,1.0,low,2.0
chat_0010,baseline_full_fp16_tp1,chat,chat,1024,128,3.612809297195457,1782503550.232308,0.4792945450171828,5.815836638008477,128,23.985569263682525,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.47926466501667164,41.994345125991586,32.25358098279685,82.78841100400314,381.7828329920303,1.0,low,2.0
chat_0013,baseline_full_fp16_tp1,chat,chat,128,128,4.089060097550528,1782503550.707918,0.16595493999193422,5.34044096400612,128,24.736756347580595,ok,,0.06340358822504788,0,0,0,0,0.0,0.0,0.16593455901602283,40.71786055913356,32.25751101854257,81.71130402479321,381.89364501158707,1.0,low,2.0
